party_code,party_name,cand_number,cand_id,issue_1,issue_2,issue_3,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19
V,Venstre,12,V_12,"Flere iværksættere - der følger det, de brænder for!: Innovation og gode idéer drukner alt for ofte, både i virksomheder og i den offentlige sektor. Iværksætteri starter tit netop med en ildsjæl, der ser en ny vinkel på en kendt udfordring. Og som tør tage springet ud i iværksætter-tilværelsen. Det skal vi støtte op om. Det skal være nemt at starte op - og det skal kunne betale sig at gøre sig umage!","Styr på skolen – mindre uro, færre forstyrrelser, mere fokus: I en tid med AI må vi ikke glemme, at vores egne børn stadig skal uddannes og dannes. Det kræver gode rammer i folkeskolen. Ro til fordybelse, spærring for spil og andre digitale fristelser i skoletiden, samt lidt fastere rammer for dem, der forstyrrer, så hele klasser ikke må lide under inklusion af elever med særlige behov. Så skaber vi de bedste forhold for koncentration og læring.","Stram op på Airbnb-markedet – reglerne skal følges!: Vi deler gerne København med turister, men det skal ske under ordnede forhold. Grænsen på max 70 udlejningsdage skal overholdes, og der skal være langt bedre mulighed for at opdage og straffe dem, der bevidst svindler med korttidsudlejning.",0.5,0.5,-0.5,1,-1,1,0.5,-0.5,0.5,0.5,-1,-0.5,1,0.5,0.5,-0.5,0.5,0.5,-1
V,Venstre,13,V_13,"Fremkommelighed og parkering: Jeg kæmper for en trafikpolitik, der inkluderer alle – også bilisterne. København skal have Flere P-pladser og en fair tilgang til biltrafik, uden meningsløse regler, der gør hverdagen svær. Samtidig skal den kollektive transport styrkes og være til at betale, så vi skaber en by, der hænger sammen og har plads til alle.","Flere og bedre idrætsfaciliteter: Jeg vil arbejde for flere og bedre idrætsfaciliteter i Købehavn – blandt andet en ny multihal på Nordøst Amager. Idræt skal være tilgængeligt for børn, unge og voksne. Regelsæt og systemer skal fungere i praksis, og idræt skal tænkes ind i byplanlægningen, så København ikke længere ligger sidst blandt kommuner med færrest og dårligste faciliteter.","Styrkelse af ældretrivsel: Jeg vil styrke ældretrivsel gennem fællesskab. Flere ældre oplever ensomhed, derfor skal vi satse på seniorbofællesskaber, flere friplejehjem og øget frit valg. Sociale tilbud som velfærdsrejser øger livskvaliteten og forebygger ensomhed. Det gavner trivslen, samfundsøkonomien og er afgørende, når vi står over for mangel på ansatte i sundhedssektoren.",0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,1,-0.5,-0.5,1,-0.5,0.5,-0.5,0.5,0.5,-1
V,Venstre,14,V_14,"Mindre støj og møg: Plads til livet. København skal være en by med mindre unødvendig larm fra muskelbiler og partybusser. En by som er renere, roligere og pænere at kigge på, hvor der plads til livet i dets mange former.","Flere P-pladser til københavnerne: Plads til bilen. Venstre har leveret Flere P-pladser til københavnerne, den kamp vil vi fortsætte. Vi skal bl.a. udnytte de mange P-pladser der står tomme om aftenen og natten ved kommunale institutioner, skoler og arbejdsplader, så alle med en P-licens kan holde der. Og så skal betalingen for søndags parkering afskaffes.",Flere idrætsanlæg: Plads til dine idrætsaktiviteter. København har alt for få idrætsanlæg i forhold til alle andre kommuner pr. borger. Vi skal bygge mindst to nye ”Grøndalscentre” til både individuelle sportsgrene og holdsport.,0.5,-0.5,0.5,0.5,-1,1,1,0.5,0.5,1,-1,0.5,1,-0.5,-0.5,-0.5,0.5,1,-1
V,Venstre,15,V_15,,,,0.5,1,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.5,1,-1,-0.5,1,1,-0.5,-1,1,1,-1
V,Venstre,16,V_16,"Lokalsamfundet og erhverv: Jeg vil styrke de små og mellemstore virksomheder, der holder København levende, og skabe bedre rammer for iværksættere og selvstændige. Det betyder mindre bureaukrati, lettere adgang til rådgivning og støtte samt tættere samarbejde mellem kommunen og de lokale kræfter. Et stærkt erhvervsliv er også et stærkt lokalsamfund – når butikker, caféer og små forretninger trives, så trives bydelene også.","Fremtidens Offentlig transport: København skal have en offentlig transport, der er pålidelig, effektiv og grøn. For mange oplever dagligt forsinkelser, fyldte busser eller manglende dækning i deres bydel. Jeg vil arbejde for kortere ventetider, flere busser i yderområderne og en udvidelse af metroen til steder som Bispebjerg og Bellahøj. Det skal være lettere og billigere at vælge toget, bussen eller metroen frem for bilen.","En bæredygtig boligpolitik for alle københavnere: Boligmarkedet i København er presset, og vi skal bygge flere boliger, der er til at betale – både almene boliger, ejerlejligheder og andelsboliger. Samtidig skal vi udnytte de tomme eller underbenyttede bygninger og omdanne dem til nye hjem i stedet for at lade dem stå ubrugte. Jeg vil arbejde for en byudvikling, hvor vi kombinerer moderne byggeri og grønne løsninger med respekt for byens historie",0.5,-0.5,-0.5,-0.5,-1,1,0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,-1,0.5,-1,0.5,0.5,-1
V,Venstre,17,V_17,Økonomisk ansvarlighed,Bedre parkering,Flere sportsfaciliteter og ro i skolerne,1,-0.5,0.5,0.5,-0.5,1,1,-1,0.5,1,-0.5,0.5,1,-0.5,-0.5,-0.5,0.5,0.5,-0.5
V,Venstre,18,V_18,"Frygtfri Færdsel For Fodgængere: Cykelbyen glemmer og negligerer fodgængerne, som færdes med fare for liv og lemmer til fordel for cyklisterne. Mange cyklister kører hensynsløst i fodgængerfelter og på fortorve. Alt for mange fællesstier, som opfattes som cykelstier og dårligt tilrettelagt færdsel under vejarbejde. Uhensigtsmæssig belægning er også til gene for de svage trafikanter. Det skal ændres!","Flere grønne områder og bevarelse af kulturmiljøer i København: Hvis København skal være attraktiv i fremtiden, må vi ikke gå på kompromis med det, som gør byen anderledes, hyggelig, divers og historisk","En værdig alderdom: Den formynderiske måde, som ældre behandles på, når der bliver brug for samfundets hjælp, er uværdig i et velfærdssamfund. Ældre er borgere på lige fod og har ret til bad, mad efter eget ønske og ordentlig rengøring.",1,-1,-1,0.5,-1,1,-1,1,0.5,1,-1,-1,1,-0.5,-1,1,1,1,-1
V,Venstre,19,V_19,"Ja tak til central affaldssortering-nej tak til at den enkelte husstand sorterer: Der skal etableres en central affaldssortering, så den enkelte ikke skal sortere sit affald i 6-7 forskellige spande - det er på ingen måde optimalt. Med robot sortering er det langt mere effektivt at sortere affald centralt",,,1,0.5,-0.5,1,-1,1,1,-0.5,0.5,1,-1,-0.5,1,-0.5,-1,-0.5,0.5,0.5,-1
V,Venstre,20,V_20,"Ny arkitekturpolitik: København har brug for en ny arkitekturpolitik, der sikrer et æstetisk og historisk sammenhængende byrum. Alt for mange nye byggerier bryder med byens identitet og ødelægger det arkitektoniske udtryk, der gør København unik. Jeg ønsker, at fremtidens byggeri skal have et tydeligt københavnsk udtryk — med respekt for vores bys historie.","Flere parkeringspladser: I København er bilen for mange en nødvendighed. Mange som fx børnefamilier har brug for realistiske transportmuligheder. Vi må ikke gøre spørgsmålet om cykelstier og parkeringspladser til et enten-eller. København skal være en by, hvor der er plads til forskellige livsformer – også dem, hvor bilen er en praktisk nødvendighed. Frihed handler om at kunne vælge den tilværelse man ønsker.","Lavere skat: Kommuneskatten skal ned, fordi københavnerne i forvejen betaler for mange af deres egne penge til kassen. Kommunen mangler ikke penge, og derfor bør borgerne beholde flere af deres egne penge, uden at det går udover velfærden.",0.5,0.5,0.5,1,-1,0.5,0.5,-0.5,0.5,1,-1,0.5,1,0.5,-0.5,-0.5,-0.5,1,-1
V,Venstre,21,V_21,"Børn og Unge: Jeg vil styrke børns trivsel i skolerne og sikre gode rammer i daginstitutionerne. Når lærere, pædagoger og andre faggrupper samarbejder bedre, skaber vi helhedsorienterede løsninger, der giver børn og unge de bedste muligheder for at udvikle sig fagligt og socialt.","Amager: Amager skal være en ø i udvikling. Jeg vil skabe mere plads til iværksættere og små virksomheder, så det lokale erhvervsliv kan blomstre. Samtidig skal kultur og musik bruges som samlingskraft, så Amager bliver en levende ø med plads til kreativitet, fællesskab og livsglæde.","Ørestad Syd: Ørestad Syd skal være et godt sted at bo og leve. Parkeringsafgiften skal ned, så hverdagen bliver lettere for beboerne. Vi skal have mere kunst og statuer ud i gaderne, så bydelen får sjæl og identitet. Øresundsmotorvejen bør overdækkes, så vi mindsker støj og skaber nye grønne områder. Og Ørestad skal have sit eget lokaludvalg, så borgerne får reel indflydelse.",0.5,0.5,0.5,0.5,-1,1,1,0.5,-0.5,1,1,-0.5,0.5,0.5,0.5,-0.5,1,1,-0.5
V,Venstre,22,V_22,,,,,,,,,,,,,,,,,,,,,,
V,Venstre,23,V_23,,,,,,,,,,,,,,,,,,,,,,
V,Venstre,24,V_24,"Børn og unge: Jeg har arbejdet indenfor børne- og ungeområdet det meste af mit liv, derfor har netop dette område min interesse.","Ældreområdet: Varme, tryghed og nærvær er et vigtigt element på plejehjemmene. Ønsket om et fagligt veluddannet personale, det ser jeg som en mærkesag for mig.",,1,0.5,0.5,0.5,-1,1,0.5,-0.5,0.5,1,-1,-0.5,1,-0.5,-1,-0.5,1,0.5,-1
V,Venstre,25,V_25,"Flere boliger til unge og studerende: København mangler studieboliger og lejligheder som unge har råd til at bo i. Alt for mange presses ud af byen på grund af høje boligpriser - det vil jeg ændre. Jeg vil bygge hurtigere, grønnere og billigere - især til studerende og lavindkomstgrupper.","Tryghed i hele København: Når borgere undgår bestemte gader eller parker, mister vi noget vigtigt: friheden til at bevæge os frit. Jeg vil styrke belysningen i utrygge områder, sikre mere politi i gadebilledet og gribe hurtigt ind, når trygheden er truet. Det er tid til at tage ansvar og sætte hårdt mod hårdt over for utryghed.","Grøn Innovation - København som klimaby: København skal gå forrest i klimakampen med nye, innovative og grønne løsninger. Vi skal investere i flere elbusser, solceller og ny grøn teknologi, herunder A-kraft, for at nå klimamålene - og sikre en bæredygtig fremtid for alle københavnere.",0.5,-0.5,-0.5,0.5,-0.5,0.5,1,0.5,0.5,0.5,-0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,0.5,-0.5
V,Venstre,26,V_26,Sundhed og tandsundhed for alle: københavnerne skal have bedre adgang til sundhed og tandsundhed. Derfor vil jeg arbejde for: • mere kommunalt tilskud til tandbehandling • mindre bureaukrati og kortere ventetider • mindre social ulighed I sundhed og tandsundhed,"Skole og sprog, flere muligheder: engelsk-sproglige klasser skal være et reelt valg for alle elever I folkeskolen. København skal forberede sine unge til en global fremtid, hvor sprog åbner døre til uddannelse og arbejde både her hjemme og internationalt. Jeg foreslår, at det skal mere implementere en ny ordning ""Juniormesterlære"" for unge I 8. - 9. Klasse. Det skal styrke unges valg af ungdomsuddannelse og give dem erfaring.","Idræt & kultur: amager, særligt amager øst, skal have et stærkere idrætsliv for børn og unge. Der skal investeres I flere faciliteter og støtteordninger, så både breddeidræt og eliteidræt får bedre vilkår. Jeg vil støtte nye og moderne kulturinitiativer for alle aldre og bydele I københavn.",1,1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,-1,1,1,-1
V,Venstre,27,V_27,,,,,,,,,,,,,,,,,,,,,,
V,Venstre,28,V_28,Mere kollektiv trafik til Københavns Kommune og Ørestad,Bedre foreningsliv og muligheder for at mødes på tværs af baggrunde,Styrk forretningslivet,1,0.5,0.5,1,-1,1,1,0.5,1,1,-1,-1,1,-1,0.5,-1,-0.5,1,-0.5
V,Venstre,29,V_29,"Bedre skoler og daginstitutioner-med fokus på kvalitet, faglighed og valgfrihed: Alle børn i København skal have de bedste muligheder for at lære, trives og udvikle sig. Det kræver høj faglighed, tid til forberedelse og flere uddannede pædagoger. Samtidig skal forældrene have reel valgfrihed mellem offentlige og private tilbud – så hver familie kan vælge det, der passer bedst til deres barn.","Mere tryghed i vores lokalområder: Mere tryghed i vores lokalområder – gennem forebyggelse, samarbejde og stærke fællesskaber. Tryghed skabes, når borgere, politi og lokale aktører samarbejder tæt. Jeg vil styrke forebyggelse, støtte lokale fællesskaber og sikre, at alle kan færdes sikkert i hverdagen. Trygge kvarterer er grundlaget for trivsel og et stærkt lokalsamfund.","Fornuftig infrastruktur – for både cyklister, pendlere og bilister: København skal have en infrastruktur, der fungerer for alle. Det skal være nemt og sikkert at cykle, effektivt at tage toget eller bussen – og muligt at komme frem i bil. En balanceret og fornuftig trafikpolitik skaber en by, hvor hverdagen hænger sammen for både familier og erhvervsliv.",0.5,-1,-0.5,1,-1,0.5,0.5,0.5,0.5,0.5,-0.5,-1,0.5,-0.5,1,-0.5,-0.5,1,-1
V,Venstre,30,V_30,Velfærd og valgfrihed for alle aldersgrupper,En sund konkurrence mellem offentligt og privat,Et stærkt kultur- og idrætsliv – og plads til frivillige fællesskaber i øvrigt,0.5,0.5,0.5,0.5,-0.5,1,0.5,-0.5,0.5,0.5,-1,-0.5,1,-0.5,-0.5,-0.5,0.5,0.5,-1
Y,Fælles Fremtid,1,Y_1,,,,,,,,,,,,,,,,,,,,,,
Y,Fælles Fremtid,2,Y_2,,,,0.5,-1,-0.5,-0.5,-1,0.5,0.5,0.5,-1,-1,0.5,-1,1,-1,1,0.5,0.5,-0.5,-0.5
Z,Solidarisk Integritet,1,Z_1,"Solidaritet med Palæstina. Israel ud af København: København skal ikke være økonomisk eller moralsk medskyldig i besættelse, apartheid og folkedrab. Vi skal gå forrest og understøtte BDS-krav, Boykot Israel totalt, Afinvestér fra alle selskaber på BDS-listen. Bekæmp racisme og diskrimination, og den dehumanisering der muliggør undertrykkelse. Beskyt pro-palæstinensisk ytringsfrihed. Kompromisløs solidaritet med palæstinenserne i ord og handling.","Ægte klimahandling og opgør med kapitalismen: Klimakrisen kan ikke løses med kosmetiske løsninger og grøn markedsføring. Kapitalismen er problemet – dens logik bygger på evig vækst, grådighed og ødelæggelse. Stop klimaskadeligt byggeri. Prioritér cyklisme og kollektiv transport, JA TAK til cykler, letbaner og sporvogne. NEJ TAK til fossil privatbilisme. Bæredygtighed skal være et vigtigere styringsredskab end økonomi.","Naturens ret til at eksistere. STOP Lynetteholm, STOP Fælledby.: Urørt natur på naturens egne betingelser forsvinder dagligt i hele verden. Vi befinder os i en natur-undtagelsestilstand. Vi skal som min. leve op til Montreal-konventionen, for naturen og for byens borgere. Naturen skal ikke forvaltes – den skal have sin frihed tilbage. Stop Lynetteholm. Stop Fælledby og retablér naturen. Omlæg golfbanen ved Vejlands Allé til vild natur med faunapassage til AF.",-1,-1,-1,-0.5,0.5,-0.5,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
Æ,Danmarksdemokraterne,1,Æ_1,"Boligområdet: København har behov for flere almene famile, studie og seniorboliger. Boliger med en leje der er til at betale for helt almindelige borgere. Hvor skal f.eks. de varme hænder bo vi har så hårdt brug for i kommunen? Der er samtidig behov for flere ejerboliger. Disse 2 boligtyper skal prioriteres da disse har størst efterspørgsel og giver bedst mening for kommunens boligsammensætning.",Offentlig Transport & Infrastruktur: Der skal etableres mere metro. Der skal etableres en østlig ringvej. Bispeengbuen omdannes til tunnel. Slut med at jagte borgere i kommunen der har behov for en bil i hverdagen. En beboerlicens skal betyde en mulig p-plads. Vi skal gøre det attraktivt at droppe bilen men ikke straffe dem der ikke kan undvære den.,Nedsættelse af kommuneskatten: Driften af kommunen skal effektiviseres hele vejen rundt. Enhver tilvejebragt krone skal retur til skatteborgerne. Kommunens serviceorganer skal være tilgængelige når flertallet af borgerne har behov for det og ikke kun primært være tilgængelig når folk har travlt med at passe deres arbejde.,0.5,1,0.5,1,-1,1,1,-1,-0.5,-0.5,-1,-0.5,1,1,1,-1,1,0.5,-1
Æ,Danmarksdemokraterne,2,Æ_2,"Flere boliger og bedre infrastruktur: København vokser og der er behov for flere boliger, både almene men især ejerboliger, som der er alt for få af i Kbh. Det presser priserne voldsomt op. Vi skal også have mere metro, østlig ringvej, så trafikken kan komme uden om centrum, og jeg vil arbejde for en nedgravning af Bispeengbuen og Åboulevarden, så Ladegårdsåen kan fritlægges og trafikken afvikles langt bedre.","Central mekanisk affaldssortering: Den måde vi sortere på idag er uhensigtsmæddig. vores køkkener ligner en genbrugsstation, vores gårde og indkørsler er fyldt med affaldspande, der hentes skrald af mange omgange, og det er både dyrere og dårligere, end det burde være. Der findes en teknisk løsning. Det skal vi have i København til flæde for både borgere og miljøet.","Trafik og parkering: Der mangler parkeringspladser i Kbh. det gør der fordi kommunen har nedlagt omkring 20.000 af dem over de sidste 20 år. Privatbilisme findes. Almindelige mennesker der har behov for en bil, skal også kunne have en i Kbh. De erhvervsdrivende skal kunne få kunder og leverandører ind, håndværkerne mfl. skal kunne passe deres arbejde. Det kræver p-pladser og beboerlicenser der er til at betale!",1,0.5,-0.5,1,-1,1,-0.5,-0.5,0.5,0.5,-1,-0.5,1,0.5,0.5,-0.5,1,1,-1
Æ,Danmarksdemokraterne,3,Æ_3,,,,0.5,,0.5,1,-1,,,,,,,,,,,,,,-1
Ø,Enhedslisten,1,Ø_1,"Billigere boliger: Det er alt for dyrt at bo i København. Derfor kæmper jeg for boliger, som alle har råd til. For selvfølgelig skal studerende, pædagoger, rengøringsfolk, butiksassistenter og sygeplejersker også have råd til at bo i København. Det kræver, at vi indfører et Huslejekontrol og bygger langt flere almene boliger, så vi kan få boliger, der er til at betale. Det kan lade sig gøre, hvis vi tør!","Billigere og bedre kollektiv transport: Det skal være billigere og bedre at tage bus, tog eller metro. For det er blevet alt for dyrt at tage kollektive transport, og Socialdemokratiet og højrefløjen bliver ved med at gøre det dyrere, det er den helt forkerte vej at gå. Jeg mener, at det max skal koste 10 kr. lige meget, hvor man skal hen i København. Det grønne valg, skal selvfølgelig også være det billige valg.","Bedre trivsel for børn og unge: Det er vigtigt, at vi har gode skoler med lærere nok og børnehaver og vuggestuer med pædagoger nok, der kan passe på vores børn. Hverdagen er blevet presset for forældre. Derfor vil jeg indføre gratis skolemad på alle skoler, så det bliver billigere at være børnefamilier, men også så forældre slipper for at smøre madpakke til deres børn, og derfor har bedre tid om morgenen sammen med deres børn.",-0.5,-1,-0.5,-0.5,1,0.5,1,1,0.5,-0.5,-0.5,-1,-0.5,-1,1,0.5,-0.5,-1,0.5
Ø,Enhedslisten,2,Ø_2,"Børnefattigdom: Der er omkring 6000 børn i København der vokser op i fattigdom. Vi ved at blot et enkelt år i fattigdom har store konsekvenser for et barns muligheder senere i livet, både i forhold til uddannelse og arbejde og i forhold til sociale relationer. Enhedslisten fik i 2023 vedtaget et forslag om en børnefattigdomsgrænser og at der hvert år skal udarbejdes en Børnefattigdomsrapport.","Billige boliger: Det er alt for dyrt at bo i København. København skal være en by hvor studerende, pensionister og mennesker på kontanthjælp har råd til at bo i. Det kræver at vi indfører et Huslejekontrol, men også at København får lov til at give et storbytillæg til husleje for de mennesker der har de laveste indtægter.","Ungestøtte og bedre vilkår for anbragte børn og unge: Udsatte børn og unge har ikke det samme netværk som andre unge, derfor har de brug for ekstra støtte i overgangen for barn til voksen. Jeg mener at Christiansborg skal indføre et retskrav på ungestøtte. Jeg har som socialborgmester sikre forskellige pilotprojekter som giver bedre støtte, men der er brug for langt større sikkerhed for tidligere anbragte og mere selvbestemmelse.",-0.5,-0.5,-1,-0.5,0.5,0.5,1,0.5,1,-1,-0.5,-1,-0.5,-1,1,-0.5,-1,-1,0.5
Ø,Enhedslisten,3,Ø_3,"Stop Lynetteholm. Stop aflæsning af giftig jord i Øresund.: Det er ubærligt at være vidne til de omfattende jordtransporter på tværs af Amager. Det er ubærligt at opleve ødelæggelsen af Øresund ud for Amager, hvor fedtemøg har kvalt ålegræs og hvor ingen fisker længere. Den Blå Planet er ophørt med at tage Øresundsvand ind til deres akvarier og bruger nu vandværksvand. Jeg arbejder for et nyt rådhus-flertal, der sætter Lynetteholm på pause.","Tal sammen i skolen. To lærere i klassen - både i matematik og dansk.: Forestil dig en skole, hvor alle taler sammen. Forestil dig en skole, hvor både fagligheden og lydhørheden er i top, og hvor eleverne er medskabere af undervisningen. Vi skal have færre men bedre timer i dansk og matematik og meget mere tid til billedkunst, musik, drama og værkstedsfag. Eleverne skal være forberedte på et bæredygtigt samfund med fokus på genbrug, solidaritet og lokal forsyning.","Plads til og tryghed for alle, der cykler.: Cyklen er det bedste valg. At fremme cyklisme er godt for klima, sundhed og trivsel i byrummet. Jeg vil prioritere cyklisters sikkerhed og færd gennem byen. I mange gader undermineres cyklisters tryghed af omfattende parkering og bilkørsel i flere retninger. Mange flere gader skal ensrettes for bilkørsel, så cyklerne kan komme trygt og hurtigt frem. Hastigheden for al færdsel skal ned.",-1,-1,-1,-0.5,0.5,0.5,1,1,-0.5,-0.5,0.5,-1,-1,-1,1,1,-1,-1,1
Ø,Enhedslisten,4,Ø_4,"Et København alle har råd til: Boliger der kan betales. Huslejekontrol som før 1992. Flere almene boliger. Stop for nyt, dyrt private spekulationsbyggeri. Stop for udsalg af kommunens grunde til spekulanters hundedyre byggeri. Kommunal fond til støtte for nye, billige andelsboliger, almennyttige boliger m.m. Billig og bedre kollektiv transport. Gratis skolemad. Billige studieboliger.","Et børneliv med ro i maven: Vi skal styrke rammerne for alle byens vigtige børnefællesskaber. Vi skal skabe rammer for familieliv, folkeskoler, fritidsliv og lokalmiljøer, hvor alle byens forskellige børn kan blomstre. Mange børn mistrives i dag. Nogle politikere slår børn og forældre i hovedet med anklager om, at de bærer skylden. Jeg er uenig. Både børn og forældre presses af stigende krav fra politikere og arbejdsmarked.","Støtte til Palæstina: Ligesom vi som by kan vælge grønne løsninger, fair trade og en etisk indkøbspolitik, kan vi også beslutte, at København ikke vil bidrage til folkeretsbrud og krigsforbrydelser. Stop investeringer der bidrager til besættelse og folkemord. Samarbejde med Ramallah på Vestbredden. Modtage syge børn. Beskytte pro-palæstinensisk ytringsfrihed.",-0.5,-1,-1,-0.5,-0.5,0.5,1,0.5,0.5,-0.5,-0.5,-1,-1,-1,1,1,-0.5,-1,1
Ø,Enhedslisten,5,Ø_5,"Stop den galopperende ulighed: På regeringens vagt er der kommet flere hjemløse, større ulighed og flere fattige i Danmark, det problem er det op til kommunerne at løse. Det kræver at vi prioriterer at bekæmpe social og sundhedsmæssig ulighed. For fattigdom skader. Ikke mindst børn, alene i København kan knap 6000 børn se frem til en barndom med afsavn, og den mistrivsel som det skaber. Det er uværdigt.","Brems huslejens himmelflugt: Det klogeste vi kan gøre for både byen og vores børn er at indføre et Huslejekontrol. For det vil kunne dække både nybyg og eksisterende lejeboliger. Et loft vil være et trygt bolværk mod den himmelflugt som spekulationskongerne har sendt huslejepriserne på. Og vi ved jo, at Huslejekontrol virker. For vi har allerede et Huslejekontrol på en brøkdel af byens boliger. Her er lejen mærkbart billigere.","Ingen profit på velfærd: Kommunens penge skal gå til de mennesker, der har brug for støtte. Ikke til virksomheder, der bliver rige på at drive sociale tilbud. Private plejefirmaer trækker årligt millioner og atter millioner ud af den danske velfærd. Det er penge der er langt bedre brugt ved at prioritere borgerne, det gør vi ved at vælge nonprofit eller kommunale tilbud.",-0.5,-0.5,-1,-0.5,0.5,0.5,1,0.5,0.5,-1,-1,-1,-0.5,-1,1,0.5,-1,-1,0.5
Ø,Enhedslisten,6,Ø_6,"En grøn, retfærdig fremtid for København: Den største udfordring, vi står over for som mennesker og samfund, er klimakrisen. Det efterlader et kæmpe ansvar på skuldrene af os over for fremtidige generationer. I København skal vi fortsætte med at gå forrest i arbejdet med at bekæmpe klimaforandringer og reducere vores påvirkning på kloden. Klimastrategien for 2035 lægger sporene, men det kræver politisk viljestyrke at komme i mål.","Boliger alle har råd til: Det er alt for svært at finde en bolig i København, som man har råd til, hvis man flytter til København og ikke har et forældrekøb med i baglommen. Det skal vi lave om. Derfor skal vi indføre et Huslejekontrol og bygge langt flere almene boliger og ungdomsboliger, som er til at betale. For vores by skal være en, vi alle har råd til.","Stop Lynetteholm: Lynetteholm løser ikke udfordringen med, at der mangler boliger, som er til at betale. For det bliver primært dyre, private udlejningsboliger, der skal bygges på Lynetteholm. Samtidig vil projektet være en enorm belastning for klima og havmlijø. Så der skal sættes en stopper for projektet, som har været en katastrofe fra begyndelsen.",-1,-1,-1,-0.5,1,-0.5,1,1,0.5,-0.5,-0.5,-1,-1,-1,1,0.5,-1,-1,1
Ø,Enhedslisten,7,Ø_7,"Bedre forhold for børn og unge i København: Børn og unge er alt for pressede i dag. Flere oplever ensomhed og alt for mange slår sig på skolen. Vi skal have flere voksne i undervisningen, forbedre indsatsen mod mobning og give bedre støtte til de børn, som har det rigtig svært. Vi skal styrke arenaerne udenfor skolen i fritidspædagogikken, klubberne og i foreningslivet, så flere får adgang til gode og givende fællesskaber med jævnaldrende.","En ny kurs i boligpolitikken for flere boliger, som er til at betale: Eksplosivt stigende huslejer skaber stigende social ulighed, og unge bliver taberne. Vi skal have flere studieboliger og 50% almene boliger, når der bygges nyt, frem for mere af den dyre private udlejning. Og så skal København arbejde for et loft over huslejen ved at få indført samme huslejeregulering for private udlejningsejendomme bygget efter 1991, som der findes for de gamle lejeboliger i dag.","Klimaløsninger nu: De grønne mål for København skal omsættes til handling: Vi skal have sat fart på klimaindsatser og grøn omstilling i København og skabe en mere grøn energiforsyning med solceller på de kommunale tage, geotermi og varmepumper. Vi skal fritlægge åerne, skabe mere grønt i byen og styrke cyklisme og kollektiv trafik. Og så skal vi droppe Lynetteholmen. Projektet er en miljømæssig katastrofe, der slet ikke hænger sammen hverken økonomisk eller planmæssigt.",-0.5,-1,-1,-0.5,0.5,0.5,1,0.5,-0.5,-0.5,-0.5,-1,-1,-1,1,0.5,-0.5,-1,0.5
Ø,Enhedslisten,8,Ø_8,"Alle skal have råd og ro til at bo i København: Jeg boede 10 forskellige steder, de første 10 år i KBH, og jeg er langt fra alene. Vi har brug for flere boliger med en husleje, vi har råd til. Derfor skal vi bygge flere almene boliger. Mens vi venter på, at de er klar, skal vi have et Huslejekontrol, så almindelige mennesker har råd til at have et hjem. Både gadefejere og sygeplejersker, butiksansatte og skolelærere, så København kan køre rundt.","Bedre og billigere offentlig transport: Københavnerne tager langt hellere cyklen end en bil på arbejde, og når vi får privatbilismen over i bus, tog og metro, så er vi langt - og får mere plads i byrummet til dem, der har behovet. Som Danmarks hovedstad viser vi resten af verden, hvordan vi tager ansvar og går forrest ved at blive klimapositive i 2035. Det er ambitiøst og vi kan gøre det, hvis vi sammen tager de vigtige grønne skridt.","Mere ro, rummelighed og omsorg for unge med funktionsvarianter: Jeg har selv haft et usynligt bevægelseshandicap, siden jeg var barn - og bruger endda briller og høreapparater også! Vores by tager ikke altid godt nok hånd om os, der ikke er som flertallet. Vi skal forbedre den fysiske og sociale indretning i København, fx med elevatorer, bænke og fortovsramper, og andre steder med mere ro, omsorg og rummelighed i nogle af byens mange kulturelle tilbud.",-1,-1,-1,-0.5,0.5,0.5,1,1,0.5,-1,-0.5,-1,-1,-1,1,-0.5,-0.5,-1,1
